Module,RegName,Address,DefaultValue,BitRange,Direction,Description
SML1,Reserved,0x501062A8,0,(23:31),R/W,
SML1,rxctrl_rfagc_cdac_overlaod_mdm_req,0x501062AC,0,(0:1),R/W,RFAGC C-dac overloaded Mode of Modem Hanshaking  0-> Normal Request 1-> Urgent Request 2-> Bypass Requesting
SML1,rxctrl_rfagc_hilowflag_mdm_req,0x501062AC,0,(2:3),R/W,High/Low Flags Mode of Modem Hanshaking  0-> Normal Request 1-> Urgent Request 2-> Bypass Requesting
SML1,rxctrl_rfagc_err_mdm_req,0x501062AC,0,(4:5),R/W,RFAGC Error request Mode of Modem Hanshaking  0-> Normal Request 1-> Urgent Request 2-> Bypass Requesting
SML1,rxctrl_rfagc_bypass_mdm_align_deadzone_en,0x501062AC,0,(6:6),R/W,Enable aligining with the Modem Deadzone when using the Modem bypass RFAGC Handshake mode
SML1,rxctrl_rfagc_bypass_frc_rec_req_en,0x501062AC,0,(7:7),R/W,Enable bypassing Force Received signal from the Modem when using the RFAGC Modem Force mode
SML1,rxctrl_dcoc_urgent_mdm_req,0x501062AC,0,(8:9),R/W,DCOC Urgent request Mode of Modem Hanshaking  0-> Normal Request 1-> Urgent Request 2-> Bypass Requesting
SML1,rxctrl_dcoc_normal_mdm_req,0x501062AC,1,(10:11),R/W,DCOC Normal request Mode of Modem Hanshaking  0-> Normal Request 1-> Urgent Request 2-> Bypass Requesting
SML1,rxctrl_dcoc_err_mdm_req,0x501062AC,1,(12:13),R/W,DCOC Error request Mode of Modem Hanshaking  0-> Normal Request 1-> Urgent Request 2-> Bypass Requesting
SML1,rxctrl_dcoc_bypass_mdm_align_deadzone_en,0x501062AC,0,(14:14),R/W,Enable aligining with the Modem Deadzone when using the Modem bypass DCOC Handshake mode
SML1,rxctrl_dcoc_bypass_frc_rec_req_en,0x501062AC,0,(15:15),R/W,Enable bypassing Force Received signal from the Modem when using the DCOC Modem Force mode
SML1,rxctrl_bbagc_normal_mdm_req,0x501062AC,1,(16:17),R/W,BBAGC Normal request Mode of Modem Hanshaking  0-> Normal Request 1-> Urgent Request 2-> Bypass Requesting
SML1,rxctrl_bbagc_err_mdm_req,0x501062AC,1,(18:19),R/W,BBAGC Error request Mode of Modem Hanshaking  0-> Normal Request 1-> Urgent Request 2-> Bypass Requesting
SML1,rxctrl_bbagc_bypass_mdm_align_deadzone_en,0x501062AC,0,(20:20),R/W,Enable aligining with the Modem Deadzone when using the Modem bypass BBAGC Handshake mode
SML1,rxctrl_bbagc_bypass_frc_rec_req_en,0x501062AC,0,(21:21),R/W,Enable bypassing Force Received signal from the Modem when using the BBAGC Modem Force mode
SML1,Reserved,0x501062AC,0,(22:23),R/W,
SML1,rxctrl_txctrl_adjust_mdm_req,0x501062AC,1,(24:25),R/W,TX Ctrl Adjustment Mode of Modem Hanshaking  0-> Normal Request 1-> Urgent Request 2-> Bypass Requesting
SML1,rxctrl_txctrl_bypass_mdm_align_deadzone_en,0x501062AC,0,(26:26),R/W,Enable aligining with the Modem Deadzone when using the Modem bypass TXCTRL Handshake mode
SML1,rxctrl_txctrl_bypass_frc_rec_req_en,0x501062AC,0,(27:27),R/W,Enable bypassing Force Received signal from the Modem when using the TXCTRL Modem Force mode
SML1,Reserved,0x501062AC,0,(28:31),R/W,
SML1,rxctrl_rfagc_nxt_op_after_apply,0x501062B0,0,(0:7),R/W,Next operation in OD mode after every RF agc apply 0 -> RF AGC 1 -> DCOC 2 -> BB AGC 3 -> TX ctrl
SML1,rxctrl_dcoc_nxt_op_after_apply,0x501062B0,27,(8:15),R/W,Next operation in OD mode after every DCOC apply 0 -> RF AGC 1 -> DCOC 2 -> BB AGC 3 -> TX ctrl
SML1,rxctrl_bbagc_nxt_op_after_apply,0x501062B0,27,(16:23),R/W,Next operation in OD mode after every BBAGC apply 0 -> RF AGC 1 -> DCOC 2 -> BB AGC 3 -> TX ctrl
SML1,rxctrl_txctrl_nxt_op_after_apply,0x501062B0,27,(24:31),R/W,Next operation in OD mode after every TX ctrl apply 0 -> RF AGC 1 -> DCOC 2 -> BB AGC 3 -> TX ctrl
SML1,rxctrl_rfagc_nxt_op_after_error,0x501062B4,0,(0:7),R/W,Next operation in OD mode after every RF agc error 0 -> RF AGC 1 -> DCOC 2 -> BB AGC 3 -> TX ctrl
SML1,rxctrl_dcoc_nxt_op_after_error,0x501062B4,27,(8:15),R/W,Next operation in OD mode after every DCOC error 0 -> RF AGC 1 -> DCOC 2 -> BB AGC 3 -> TX ctrl
SML1,rxctrl_bbagc_nxt_op_after_error,0x501062B4,27,(16:23),R/W,Next operation in OD mode after every BBAGC error 0 -> RF AGC 1 -> DCOC 2 -> BB AGC 3 -> TX ctrl
SML1,Reserved,0x501062B4,0,(24:31),R/W,
SML1,rxctrl_rfagc_wait_align_op,0x501062B8,10,(0:16),R/W,Wait time after modem hanshaking to align  the RFAGC applying loops with the actual start of deadzone(required to allow all the loops apply after the same number of cycles after the Modem Handshake)
SML1,rxctrl_rfagc_no_of_apply,0x501062B8,0,(17:26),R/W,Required Number of RF AGC apply before blocking in OD mode 0 -> infinite number of apply others -> Limit the apply to required number
SML1,rxctrl_rfagc_chk_mdmset_align_op,0x501062B8,0,(27:27),R/W,
SML1,Reserved,0x501062B8,0,(28:31),R/W,
SML1,rxctrl_dcoc_wait_align_op,0x501062BC,10,(0:16),R/W,Wait time after modem hanshaking to align  the DCOC applying loops with the actual start of deadzone(required to allow all the loops apply after the same number of cycles after the Modem Handshake)
SML1,rxctrl_dcoc_no_of_apply,0x501062BC,0,(17:26),R/W,Required Number of DCOC apply before blocking in OD mode 0 -> infinite number of apply others -> Limit the apply to required number
SML1,rxctrl_dcoc_chk_mdmset_align_op,0x501062BC,0,(27:27),R/W,
SML1,Reserved,0x501062BC,0,(28:31),R/W,
SML1,rxctrl_bbagc_wait_align_op,0x501062C0,0,(0:16),R/W,Wait time after modem hanshaking to align  the BBAGC applying loops with the actual start of deadzone(required to allow all the loops apply after the same number of cycles after the Modem Handshake)
SML1,rxctrl_bbagc_no_of_apply,0x501062C0,0,(17:26),R/W,Required Number of BBAGC apply before blocking in OD mode 0 -> infinite number of apply others -> Limit the apply to required number
SML1,rxctrl_bbagc_chk_mdmset_align_op,0x501062C0,0,(27:27),R/W,
SML1,Reserved,0x501062C0,0,(28:31),R/W,
SML1,rxctrl_txctrl_wait_align_op,0x501062C4,0,(0:16),R/W,Wait time after modem hanshaking to align  the TXCTRL applying loops with the actual start of deadzone(required to allow all the loops apply after the same number of cycles after the Modem Handshake)
SML1,rxctrl_txctrl_no_of_apply,0x501062C4,0,(17:26),R/W,Required Number of TX Ctrl apply before blocking in OD mode 0 -> infinite number of apply others -> Limit the apply to required number
SML1,Reserved,0x501062C4,0,(27:31),R/W,
SML1,rxctrl_rfagc_mode_after_err,0x501062C8,0,(0:1),R/W,Mode control (SAR  INC/DEC  Single/Multiple steps) 00 -> SAR 01-> INC/DEC 10-> Single/Multiple steps
SML1,rxctrl_rfagc_stepsize_after_err,0x501062C8,0,(2:4),R/W,Control of INC/DEC mode step size
SML1,rxctrl_rfagc_maxnsteps_after_err,0x501062C8,0,(5:6),R/W,Control of INC/DEC mode max number of steps
SML1,Reserved,0x501062C8,0,(7:7),R/W,
SML1,rxctrl_rfagc_mode_post_mdmdctfrm,0x501062C8,0,(8:9),R/W,Mode control (SAR  INC/DEC  Single/Multiple steps) 00 -> SAR 01-> INC/DEC 10-> Single/Multiple steps
SML1,rxctrl_rfagc_stepsize_post_mdmdctfrm,0x501062C8,0,(10:12),R/W,Control of INC/DEC mode step size
SML1,rxctrl_rfagc_maxnsteps_post_mdmdctfrm,0x501062C8,0,(13:14),R/W,Control of INC/DEC mode max number of steps
SML1,Reserved,0x501062C8,0,(15:15),R/W,
SML1,rxctrl_dcoc_mode_post_mdmdctfrm,0x501062C8,0,(16:18),R/W,Mode control  000 -> SAR-M 001 -> DWE-S 010 -> DWE-M 011 -> GCTA 100 -> SWA-C 101 -> SWA-F
SML1,Reserved,0x501062C8,0,(19:19),R/W,
SML1,rxctrl_dcoc_mode_after_err,0x501062C8,0,(20:22),R/W,Mode control  000 -> SAR-M 001 -> DWE-S 010 -> DWE-M 011 -> GCTA 100 -> SWA-C 101 -> SWA-F
SML1,Reserved,0x501062C8,0,(23:31),R/W,
SML1,rxctrl_rfagc_time_before_apply,0x501062CC,0,(0:16),R/W,Time to wait before applying RF AGC in the OD  mode when bypassing the RFAGC trigger(5ms @13.56)
SML1,rxctrl_rfagc_mdm_dead_zone_count,0x501062CC,0,(17:26),R/W,Number of Rising edge of Modem Dead zone before applying RF AGC in OD mode when bypassing RFAGC trigger 0 -> bypass Dead Zone Window others -> define number of windows
SML1,Reserved,0x501062CC,0,(27:31),R/W,
SML1,rxctrl_dcoc_time_before_apply,0x501062D0,0,(0:16),R/W,Time to wait before applying DCOC in the OD  mode when bypassing the DCOC trigger(5ms @13.56)
SML1,rxctrl_dcoc_mdm_dead_zone_count,0x501062D0,0,(17:26),R/W,Number of Rising edge of Modem Dead zone before applying DCOC in OD mode when bypassing the DCOC trigger 0 -> bypass Dead Zone Window others -> define number of windows
SML1,Reserved,0x501062D0,0,(27:31),R/W,
SML1,rxctrl_bbagc_time_before_apply,0x501062D4,0,(0:16),R/W,Time to wait before applying BBAGC in the OD  mode when bypassing the BBAGC trigger(5ms @13.56)
SML1,rxctrl_bbagc_mdm_dead_zone_count,0x501062D4,0,(17:26),R/W,Number of Rising edge of Modem Dead zone before applying BBAGC in OD mode when bypassing the BBAGC trigger 0 -> bypass Dead Zone Window others -> define number of windows
SML1,Reserved,0x501062D4,0,(27:31),R/W,
SML1,rxctrl_txctrl_time_before_apply,0x501062D8,0,(0:16),R/W,Time to wait before applying TX Ctrl in the OD  mode when bypassing the TXCTRL trigger(5ms @13.56)
SML1,rxctrl_txctrl_mdm_dead_zone_count,0x501062D8,0,(17:26),R/W,Number of Rising edge of Modem Dead zone before applying TX Ctrl in OD mode  when bypassing the TXCTRL trigger 0 -> bypass Dead Zone Window others -> define number of windows
SML1,Reserved,0x501062D8,0,(27:31),R/W,
SML1,rxctrl_cnt_ctrl_apply_rfagc,0x501062DC,0,(0:15),R/W,Controls of the Apply & deadzone contengincey counters after applying the RFAGC  without error Counters have two controls Hold -> Hold the counter counts  reset -> resets the counter RFagc apply counter hold _> bit 0 DCOC apply counter hold _> bit 1 BBagc apply counter hold _> bit 2 TXctrl apply counter hold _> bit 3 RFagc apply counter reset _> bit 4 DCOC apply counter reset _> bit 5 BBagcapply  counter reset _> bit 6 TXctrl applycounter reset _> bit 7 RFagc Decdzone counter hold _> bit 8 DCOC Decdzone counter hold _> bit 9 BBagc Decdzone counter hold _> bit 10 TXctrl Decdzone counter hold _> bit 11 RFagc Decdzone counter reset _> bit 12 DCOC Decdzone counter reset _> bit 13 BBagc Decdzone counter reset _> bit 14 TXctrl Decdzone counter reset _> bit 15
SML1,rxctrl_cnt_ctrl_apply_err_rfagc,0x501062DC,0,(16:31),R/W,Controls of the Apply & deadzone contengincey counters after applying the RFAGC  with error Counters have two controls Hold -> Hold the counter counts  reset -> resets the counter RFagc apply counter hold _> bit 0 DCOC apply counter hold _> bit 1 BBagc apply counter hold _> bit 2 TXctrl apply counter hold _> bit 3 RFagc apply counter reset _> bit 4 DCOC apply counter reset _> bit 5 BBagcapply  counter reset _> bit 6 TXctrl applycounter reset _> bit 7 RFagc Decdzone counter hold _> bit 8 DCOC Decdzone counter hold _> bit 9 BBagc Decdzone counter hold _> bit 10 TXctrl Decdzone counter hold _> bit 11 RFagc Decdzone counter reset _> bit 12 DCOC Decdzone counter reset _> bit 13 BBagc Decdzone counter reset _> bit 14 TXctrl Decdzone counter reset _> bit 15
SML1,rxctrl_cnt_ctrl_apply_dcoc,0x501062E0,0,(0:15),R/W,Controls of the Apply & deadzone contengincey counters after applying the DCOC  without error Counters have two controls Hold -> Hold the counter counts  reset -> resets the counter RFagc apply counter hold _> bit 0 DCOC apply counter hold _> bit 1 BBagc apply counter hold _> bit 2 TXctrl apply counter hold _> bit 3 RFagc apply counter reset _> bit 4 DCOC apply counter reset _> bit 5 BBagcapply  counter reset _> bit 6 TXctrl applycounter reset _> bit 7 RFagc Decdzone counter hold _> bit 8 DCOC Decdzone counter hold _> bit 9 BBagc Decdzone counter hold _> bit 10 TXctrl Decdzone counter hold _> bit 11 RFagc Decdzone counter reset _> bit 12 DCOC Decdzone counter reset _> bit 13 BBagc Decdzone counter reset _> bit 14 TXctrl Decdzone counter reset _> bit 15
SML1,rxctrl_cnt_ctrl_apply_err_dcoc,0x501062E0,0,(16:31),R/W,Controls of the Apply & deadzone contengincey counters after applying the DCOC  without error Counters have two controls Hold -> Hold the counter counts  reset -> resets the counter RFagc apply counter hold _> bit 0 DCOC apply counter hold _> bit 1 BBagc apply counter hold _> bit 2 TXctrl apply counter hold _> bit 3 RFagc apply counter reset _> bit 4 DCOC apply counter reset _> bit 5 BBagcapply  counter reset _> bit 6 TXctrl applycounter reset _> bit 7 RFagc Decdzone counter hold _> bit 8 DCOC Decdzone counter hold _> bit 9 BBagc Decdzone counter hold _> bit 10 TXctrl Decdzone counter hold _> bit 11 RFagc Decdzone counter reset _> bit 12 DCOC Decdzone counter reset _> bit 13 BBagc Decdzone counter reset _> bit 14 TXctrl Decdzone counter reset _> bit 15
SML1,rxctrl_cnt_ctrl_apply_bbagc,0x501062E4,0,(0:15),R/W,Controls of the Apply & deadzone contengincey counters after applying the BBAGC  without error Counters have two controls Hold -> Hold the counter counts  reset -> resets the counter RFagc apply counter hold _> bit 0 DCOC apply counter hold _> bit 1 BBagc apply counter hold _> bit 2 TXctrl apply counter hold _> bit 3 RFagc apply counter reset _> bit 4 DCOC apply counter reset _> bit 5 BBagcapply  counter reset _> bit 6 TXctrl applycounter reset _> bit 7 RFagc Decdzone counter hold _> bit 8 DCOC Decdzone counter hold _> bit 9 BBagc Decdzone counter hold _> bit 10 TXctrl Decdzone counter hold _> bit 11 RFagc Decdzone counter reset _> bit 12 DCOC Decdzone counter reset _> bit 13 BBagc Decdzone counter reset _> bit 14 TXctrl Decdzone counter reset _> bit 15
SML1,rxctrl_cnt_ctrl_apply_err_bbagc,0x501062E4,0,(16:31),R/W,Controls of the Apply & deadzone contengincey counters after applying the BBAGC  without error Counters have two controls Hold -> Hold the counter counts  reset -> resets the counter RFagc apply counter hold _> bit 0 DCOC apply counter hold _> bit 1 BBagc apply counter hold _> bit 2 TXctrl apply counter hold _> bit 3 RFagc apply counter reset _> bit 4 DCOC apply counter reset _> bit 5 BBagcapply  counter reset _> bit 6 TXctrl applycounter reset _> bit 7 RFagc Decdzone counter hold _> bit 8 DCOC Decdzone counter hold _> bit 9 BBagc Decdzone counter hold _> bit 10 TXctrl Decdzone counter hold _> bit 11 RFagc Decdzone counter reset _> bit 12 DCOC Decdzone counter reset _> bit 13 BBagc Decdzone counter reset _> bit 14 TXctrl Decdzone counter reset _> bit 15
SML1,rxctrl_cnt_ctrl_apply_txctrl,0x501062E8,0,(0:15),R/W,Controls of the Apply & deadzone contengincey counters after applying the TXCTRL  without error Counters have two controls Hold -> Hold the counter counts  reset -> resets the counter RFagc apply counter hold _> bit 0 DCOC apply counter hold _> bit 1 BBagc apply counter hold _> bit 2 TXctrl apply counter hold _> bit 3 RFagc apply counter reset _> bit 4 DCOC apply counter reset _> bit 5 BBagcapply  counter reset _> bit 6 TXctrl applycounter reset _> bit 7 RFagc Decdzone counter hold _> bit 8 DCOC Decdzone counter hold _> bit 9 BBagc Decdzone counter hold _> bit 10 TXctrl Decdzone counter hold _> bit 11 RFagc Decdzone counter reset _> bit 12 DCOC Decdzone counter reset _> bit 13 BBagc Decdzone counter reset _> bit 14 TXctrl Decdzone counter reset _> bit 15
SML1,Reserved,0x501062E8,0,(16:31),R/W,
SML1,txctrl_pactrl_bbws_data_mode,0x501062EC,0,(0:1),R/W,BB Data selection Mode 0 -> BB Data from TX serializer 1 -> BBWS Data from PA controller 2 -> Regfile version of version/GPIO
SML1,txctrl_od_rxctrl_mdmfrmdtctd_en,0x501062EC,0,(2:2),R/W,Enable Blocking the operations when the Modem Detects a frame
SML1,txctrl_od_loop_chk_rxctrl,0x501062EC,0,(3:3),R/W,Required to co-ordinate with RX ctrl
SML1,txctrl_od_loop_fssi_mode,0x501062EC,0,(4:5),R/W,Define FSSI mode  0-> RX FSSI  1 -> TX FSSI  2-> CW  
SML1,txctrl_od_loop_fssi_rx_rstrt_upn_frst_dtct,0x501062EC,0,(6:6),R/W,Restart the operation after first time the Modem had detected a frame
SML1,txctrl_od_loop_fssi_tx_rstrt_upn_frst_dtct,0x501062EC,0,(7:7),R/W,Restart the operation after first time the Data Valid had been detected
SML1,txctrl_od_loop_exit_during_settle,0x501062EC,0,(8:8),R/W,Enable exiting the TX ctrl during settling if the start was de-asserted
SML1,txctrl_od_loop_apply_with_data_fall,0x501062EC,0,(9:9),R/W,Start applying the settings when detecting a data falling edge
SML1,txctrl_od_loop_apply_with_data_rise,0x501062EC,0,(10:10),R/W,Start applying the settings when detecting a data Rising edge
SML1,txctrl_od_loop_apply_with_typev_flag,0x501062EC,0,(11:11),R/W,Start applying the settings when detecting a data Type V rising  edge
SML1,Reserved,0x501062EC,0,(12:31),R/W,
SML1,txctrl_od_loop_cnt_dn_apply,0x501062F0,0,(0:0),R/W,Count the Apply  update window  from a Done independent on the loops
SML1,txctrl_od_loop_cnt_dn_apply_mode,0x501062F0,0,(1:2),R/W,Mode of  counting the Apply update windows from the cnt done instead of loop done 0 -> count from Regfile Done  1- > count from Fssi Done 2-> Count from loop done
SML1,txctrl_od_loop_apply_wait_mode,0x501062F0,0,(3:3),R/W,Loop Apply wait mode 0-> Normal Count 1 -> Numbe of Loops Done
SML1,Reserved,0x501062F0,0,(4:7),R/W,
SML1,txctrl_pactrl_ctrl_tfrws_eof_bypass,0x501062F0,0,(8:8),R/W,Bypass theTfrws Eof settings and switch to Regfile version 0 -> FSM  Version  1 -> Regfile version
SML1,txctrl_pactrl_ctrl_tfrws_eofpsk_mode,0x501062F0,0,(9:10),R/W,Bypass theTfrws PSK mode  0 -> FSM  Version similar to eof 1  -> FSM but from PSK Reg 2 -> Regfile version from Eof 3 -> Regfile version from PSK
SML1,Reserved,0x501062F0,0,(11:31),R/W,
SML1,lpcd_detune_strt,0x501062F4,0,(0:0),R/W,Starts The Operation as a trigger signal
SML1,Reserved,0x501062F4,0,(1:7),R/W,
SML1,lpcd_detune_clear,0x501062F4,0,(8:8),R/W,Clear signal from register file to enable DSP to cllear the done signal
SML1,Reserved,0x501062F4,0,(9:15),R/W,
SML1,lpcd_detune_strt_sel,0x501062F4,0,(16:16),R/W,Selects between the start signal from the register file and the start signal from the DSP through the GPIO
SML1,Reserved,0x501062F4,0,(17:31),R/W,
SML1,lpcd_detune_ph_max,0x501062F8,0,(0:15),R,Functional output
SML1,lpcd_detune_ph_min,0x501062F8,0,(16:31),R,Functional output
SML1,lpcd_detune_ph_avg,0x501062FC,0,(0:31),R,Functional output
SML1,lpcd_detune_txi_max,0x50106300,0,(0:15),R,Functional output
SML1,lpcd_detune_txi_min,0x50106300,0,(16:31),R,Functional output
SML1,lpcd_detune_txi_avg,0x50106304,0,(0:31),R,Functional output
SML1,lpcd_detune_amp_max,0x50106308,0,(0:15),R,Functional output
SML1,lpcd_detune_amp_min,0x50106308,0,(16:31),R,Functional output
SML1,lpcd_detune_amp_avg,0x5010630C,0,(0:31),R,Functional output
SML1,lpcd_detune_done,0x50106310,0,(0:0),R,Functional output
SML1,spare_lpcd_status,0x50106310,0,(1:31),R,
SML1,rfcol_strt,0x50106314,0,(0:0),R/W,Start signal to trigger the block to start its operation
SML1,Reserved,0x50106314,0,(1:7),R/W,
SML1,rfcol_done_clear,0x50106314,0,(8:8),R/W,Clear signal from DSP through register file to clear done flag
SML1,Reserved,0x50106314,0,(9:31),R/W,
SML1,rfcol_op_mode,0x50106318,0,(0:0),R/W,Operating mode  0 -> RX Chain 1 -> Wake Up RX
SML1,rfcol_mode,0x50106318,0,(1:1),R/W,Operating mode  0 -> RF Detection 1 -> RF Collision Avoidance
SML1,rfcol_pa_sft_strt,0x50106318,0,(2:2),R/W,Control Signal to determine wehther the PA Soft start is required or not
SML1,Reserved,0x50106318,0,(3:7),R/W,
SML1,rfcol_wkuprx_wait,0x50106318,1,(8:12),R/W,"Time to wait between the de-asserting  of the wakeuprx start and re-asserting once more Its minimum value is equal to 1 ""can't be equal to zero as wrong behaviour occurs"""
SML1,Reserved,0x50106318,0,(13:15),R/W,
SML1,rfcol_rand_num,0x50106318,0,(16:17),R/W,Rnadom number generated used in calculaing the sense windowin RF Collision avoidance mode and choosing the corresponding settings
SML1,Reserved,0x50106318,0,(18:31),R/W,
SML1,rfcol_done,0x5010631C,0,(0:0),R,Done Signal to indicate that the RF ColAvod / Detection Operation is complete(Registered version for debugging)
SML1,spare_rfcol_status_1,0x5010631C,0,(1:7),R,
SML1,rfcol_failed,0x5010631C,0,(8:8),R,RF Collision Avoidance Failure flag(Registered version for debugging)
SML1,spare_rfcol_status_2,0x5010631C,0,(9:15),R,
SML1,rfcol_rf_exist,0x5010631C,0,(16:16),R,RF Detection Flag(Registered version for debugging)
SML1,spare_rfcol_status_3,0x5010631C,0,(17:31),R,
SML1,fssi_ip_capture_bypass,0x50106320,0,(0:0),R/W,Bypass the FSM input capturing signal and switch to Regfile version
SML1,Reserved,0x50106320,0,(1:15),R/W,
SML1,fssi_ip_capture,0x50106320,0,(16:16),R/W,Enabling capturing the inputs
SML1,Reserved,0x50106320,0,(17:31),R/W,
